"ProductID","Date","StockOnHand","DeliveredQuantity","SalesQuantity","WasteQuantity"
"2449","1/1/2023","8","0","2","0"
"2451","1/1/2023","44","35","21","0"
"2475","1/1/2023","14","6","2","0"
"2476","1/1/2023","11","6","3","0"
"2507","1/1/2023","-2","6","6","0"
"2525","1/1/2023","12","6","2","0"
"2562","1/1/2023","14","6","1","0"
"2582","1/1/2023","11","4","2","0"
"2586","1/1/2023","13","4","5","0"
"2602","1/1/2023","10","0","1","0"
"2631","1/1/2023","6","0","3","0"
"2685","1/1/2023","8","8","8","0"
"2723","1/1/2023","7","0","6","0"
"2730","1/1/2023","15","6","7","0"
"2731","1/1/2023","12","6","7","0"
"2732","1/1/2023","8","0","7","0"
"2734","1/1/2023","10","4","2","0"
"2735","1/1/2023","10","4","3","0"
"2761","1/1/2023","11","10","9","0"
"2788","1/1/2023","15","8","7","0"
"2802","1/1/2023","10","0","0","0"
"2812","1/1/2023","7","0","1","0"
"2813","1/1/2023","7","0","1","0"
"2814","1/1/2023","4","0","0","0"
"2913","1/1/2023","8","0","7","0"
"2914","1/1/2023","8","0","1","0"
"3015","1/1/2023","9","8","8","0"
"3033","1/1/2023","0","0","0","0"
"3035","1/1/2023","7","0","3","0"
"4446","1/1/2023","16","12","14","0"
"12136","1/1/2023","19","21","16","0"
"12516","1/1/2023","9","4","1","0"
"12518","1/1/2023","5","0","0","0"
"12523","1/1/2023","14","8","4","0"
"16062","1/1/2023","6","0","0","0"
"16276","1/1/2023","9","0","1","0"
"19322","1/1/2023","9","0","3","0"
"19329","1/1/2023","1","0","0","0"
"19520","1/1/2023","5","0","2","0"
"20901","1/1/2023","9","6","1","0"
"20920","1/1/2023","4","0","1","0"
"21099","1/1/2023","10","0","1","0"
"21102","1/1/2023","20","0","1","0"
"21103","1/1/2023","3","0","1","0"
"21132","1/1/2023","12","12","13","0"
"21171","1/1/2023","5","4","2","0"
"21174","1/1/2023","13","8","9","0"
"21175","1/1/2023","-3","8","8","0"
"21176","1/1/2023","13","8","8","0"
"75","1/2/2023","24","24","23","0"
"76","1/2/2023","31","32","23","0"
"99","1/2/2023","17","0","0","0"
"117","1/2/2023","5","4","1","0"
"118","1/2/2023","7","0","1","0"
"119","1/2/2023","4","0","2","0"
"120","1/2/2023","3","0","1","0"
"149","1/2/2023","8","0","0","0"
"184","1/2/2023","24","15","10","0"
"195","1/2/2023","27","27","18","7"
"218","1/2/2023","8","27","21","0"
"296","1/2/2023","5","4","5","0"
"300","1/2/2023","16","0","3","0"
"304","1/2/2023","0","0","0","0"
"317","1/2/2023","10","0","1","0"
"343","1/2/2023","0","0","0","0"
"353","1/2/2023","11","0","0","0"
"373","1/2/2023","5","0","2","3"
"374","1/2/2023","12","0","2","0"
"388","1/2/2023","25","15","15","0"
"419","1/2/2023","6","0","3","0"
"420","1/2/2023","9","0","0","0"
"462","1/2/2023","17","8","10","0"
"519","1/2/2023","38","12","2","0"
"525","1/2/2023","3","0","2","0"
"596","1/2/2023","8","8","8","0"
"597","1/2/2023","4","12","10","0"
"598","1/2/2023","5","0","1","0"
"1035","1/2/2023","18","12","10","0"
"1084","1/2/2023","15","15","15","0"
"1111","1/2/2023","11","0","1","0"
"1112","1/2/2023","7","0","0","0"
"1113","1/2/2023","8","0","2","0"
"1114","1/2/2023","13","0","6","0"
"1115","1/2/2023","17","0","3","0"
"1117","1/2/2023","-7","0","0","0"
"1118","1/2/2023","2","0","0","0"
"1119","1/2/2023","2","0","1","0"
"1692","1/2/2023","9","0","1","0"
"1693","1/2/2023","7","0","0","0"
"1747","1/2/2023","10","25","25","0"
"1772","1/2/2023","9","0","2","0"
"1773","1/2/2023","9","0","3","0"
"1774","1/2/2023","14","8","1","0"
"1782","1/2/2023","11","18","17","0"
"1795","1/2/2023","-1","0","0","0"
"1914","1/2/2023","5","0","3","0"
"1915","1/2/2023","2","0","0","0"
"1923","1/2/2023","6","0","0","0"
"1934","1/2/2023","0","5","4","0"
"1963","1/2/2023","6","0","3","1"
"1984","1/2/2023","6","0","1","0"
"2135","1/2/2023","8","0","7","0"
"2136","1/2/2023","4","0","1","0"
"2148","1/2/2023","7","0","0","0"
"2183","1/2/2023","6","6","5","0"
"2193","1/2/2023","9","15","13","0"
"2237","1/2/2023","10","0","2","0"
"2358","1/2/2023","3","0","3","0"
"2361","1/2/2023","5","0","1","0"
"2445","1/2/2023","17","6","2","0"
"2449","1/2/2023","6","0","1","4"
"2451","1/2/2023","23","0","7","0"
"2475","1/2/2023","12","0","3","0"
"2476","1/2/2023","8","0","3","0"
"2507","1/2/2023","10","18","10","0"
"2525","1/2/2023","10","0","0","0"
"2562","1/2/2023","13","0","4","1"
"2582","1/2/2023","9","0","0","0"
"2586","1/2/2023","16","8","7","0"
"2602","1/2/2023","9","0","2","0"
"2631","1/2/2023","9","6","5","0"
"2685","1/2/2023","8","8","6","0"
"2723","1/2/2023","1","0","1","0"
"2730","1/2/2023","8","0","3","0"
"2731","1/2/2023","11","6","4","0"
"2732","1/2/2023","1","0","0","0"
"2734","1/2/2023","8","0","2","0"
"2735","1/2/2023","7","0","3","1"
"2761","1/2/2023","17","15","12","0"
"2788","1/2/2023","20","12","11","0"
"2802","1/2/2023","10","0","2","0"
"2812","1/2/2023","6","0","2","0"
"2813","1/2/2023","6","0","2","0"
"2814","1/2/2023","4","0","3","0"
"2913","1/2/2023","1","0","1","0"
"2914","1/2/2023","7","0","1","0"
"3015","1/2/2023","1","0","0","0"
"3033","1/2/2023","0","0","0","0"
"3035","1/2/2023","4","0","1","0"
"4446","1/2/2023","11","9","7","0"
"12136","1/2/2023","27","24","23","0"
"12516","1/2/2023","8","0","1","0"
"12518","1/2/2023","9","4","2","0"
"12523","1/2/2023","10","0","2","0"
"16062","1/2/2023","12","6","5","0"
"16276","1/2/2023","8","0","0","0"
"19322","1/2/2023","6","0","2","0"
"19520","1/2/2023","3","0","0","0"
"20901","1/2/2023","8","0","2","0"
"20920","1/2/2023","3","0","0","0"
"21099","1/2/2023","9","0","0","0"
"21102","1/2/2023","19","0","0","0"
"21103","1/2/2023","12","10","1","0"
"21132","1/2/2023","14","15","11","0"
"21171","1/2/2023","7","4","3","0"
"21174","1/2/2023","16","12","6","0"
"21175","1/2/2023","5","16","9","0"
"21176","1/2/2023","13","8","5","0"
"75","1/3/2023","29","28","12","0"
"76","1/3/2023","48","40","24","10"
"99","1/3/2023","17","0","1","0"
"117","1/3/2023","4","0","1","0"
"118","1/3/2023","6","0","1","0"
"119","1/3/2023","6","4","0","0"
"120","1/3/2023","2","0","2","0"
"149","1/3/2023","8","0","1","0"
"184","1/3/2023","29","15","1","0"
"195","1/3/2023","32","30","17","4"
"218","1/3/2023","17","30","20","1"
"296","1/3/2023","8","8","4","0"
"300","1/3/2023","13","0","1","0"
"304","1/3/2023","4","4","4","0"
"317","1/3/2023","9","0","2","0"
"343","1/3/2023","4","4","2","0"
"353","1/3/2023","11","0","1","0"
"373","1/3/2023","6","6","1","0"
"374","1/3/2023","10","0","2","0"
"388","1/3/2023","34","24","12","0"
"419","1/3/2023","9","6","7","0"
"420","1/3/2023","9","0","1","0"
"462","1/3/2023","15","8","6","0"
"519","1/3/2023","36","0","12","0"
"525","1/3/2023","1","0","1","0"
"596","1/3/2023","4","4","2","0"
"597","1/3/2023","12","18","4","0"
"598","1/3/2023","4","0","3","0"
"1035","1/3/2023","8","0","4","0"
"1084","1/3/2023","10","10","6","0"
"1111","1/3/2023","10","0","2","0"
"1112","1/3/2023","7","0","0","0"
"1113","1/3/2023","6","0","0","0"
"1114","1/3/2023","7","0","2","0"
"1115","1/3/2023","14","0","1","0"
"1117","1/3/2023","-7","0","0","0"
"1118","1/3/2023","8","6","1","0"
"1119","1/3/2023","1","0","0","0"
"1692","1/3/2023","8","0","5","0"
"1693","1/3/2023","7","0","1","0"
"1747","1/3/2023","10","25","11","0"
"1772","1/3/2023","7","0","2","0"
"1773","1/3/2023","6","0","0","0"
"1774","1/3/2023","13","0","3","0"
"1782","1/3/2023","21","27","17","0"
"1795","1/3/2023","13","14","8","0"
"1914","1/3/2023","8","6","0","0"
"1915","1/3/2023","8","6","5","0"
"1923","1/3/2023","12","6","0","0"
"1934","1/3/2023","1","5","1","0"
"1963","1/3/2023","8","6","5","0"
"1984","1/3/2023","11","6","0","0"
"2135","1/3/2023","7","6","1","0"
"2136","1/3/2023","3","0","1","0"
"2148","1/3/2023","11","4","3","0"
"2183","1/3/2023","1","0","1","0"
"2193","1/3/2023","11","15","10","0"
"2237","1/3/2023","8","0","2","0"
"2358","1/3/2023","8","8","0","0"
"2361","1/3/2023","11","7","1","0"
"2445","1/3/2023","15","0","1","0"
"2449","1/3/2023","7","6","4","0"
"2451","1/3/2023","16","0","5","0"
"2475","1/3/2023","9","0","1","0"
"2476","1/3/2023","11","6","0","0"
"2507","1/3/2023","12","12","6","0"
"2525","1/3/2023","16","6","1","0"
"2562","1/3/2023","14","6","5","0"
"2582","1/3/2023","13","4","3","0"
"2586","1/3/2023","21","12","9","0"
"2602","1/3/2023","7","0","0","0"
"2631","1/3/2023","4","0","1","0"
"2685","1/3/2023","6","4","2","0"
"2723","1/3/2023","8","8","1","0"
"2730","1/3/2023","11","6","2","0"
"2731","1/3/2023","7","0","1","0"
"2732","1/3/2023","1","0","0","0"
"2734","1/3/2023","6","0","0","0"
"2735","1/3/2023","7","4","1","0"
"2761","1/3/2023","20","15","18","0"
"2788","1/3/2023","21","12","1","0"
"2802","1/3/2023","8","0","0","0"
"2812","1/3/2023","4","0","0","0"
"2813","1/3/2023","4","0","0","0"
"2814","1/3/2023","1","0","0","0"
"2913","1/3/2023","0","0","0","0"
"2914","1/3/2023","6","0","1","0"
"3015","1/3/2023","9","8","3","0"
"3033","1/3/2023","0","0","0","0"
"3035","1/3/2023","3","0","0","0"
"4446","1/3/2023","19","15","5","0"
"12136","1/3/2023","31","27","10","0"
"12516","1/3/2023","7","0","4","0"
"12518","1/3/2023","7","0","4","0"
"12523","1/3/2023","8","0","1","0"
"16062","1/3/2023","7","0","1","0"
"16276","1/3/2023","8","0","0","0"
"19322","1/3/2023","4","0","1","0"
"19520","1/3/2023","3","0","0","0"
"20901","1/3/2023","6","0","0","0"
"20920","1/3/2023","15","12","1","0"
"21099","1/3/2023","9","0","1","0"
"21102","1/3/2023","19","0","0","0"
"21103","1/3/2023","11","0","0","0"
"21132","1/3/2023","21","18","15","1"
"21171","1/3/2023","4","0","1","0"
"21174","1/3/2023","22","12","11","0"
"21175","1/3/2023","8","12","6","0"
"21176","1/3/2023","8","0","3","0"
"75","1/4/2023","49","32","30","8"
"76","1/4/2023","54","40","32","13"
"99","1/4/2023","16","0","0","0"
"117","1/4/2023","7","4","0","0"
"118","1/4/2023","5","0","0","3"
"119","1/4/2023","6","0","1","0"
"120","1/4/2023","4","4","0","0"
"149","1/4/2023","7","0","0","0"
"184","1/4/2023","43","15","10","2"
"195","1/4/2023","41","30","29","5"
"218","1/4/2023","26","30","32","9"
"296","1/4/2023","12","8","5","0"
"300","1/4/2023","12","0","3","0"
"304","1/4/2023","4","4","1","0"
"317","1/4/2023","13","6","3","0"
"343","1/4/2023","2","0","2","0"
"353","1/4/2023","10","0","0","0"
"373","1/4/2023","11","6","4","0"
"374","1/4/2023","8","0","0","0"
"388","1/4/2023","43","21","15","8"
"419","1/4/2023","8","6","4","0"
"420","1/4/2023","8","0","1","0"
"462","1/4/2023","17","8","4","0"
"519","1/4/2023","24","0","6","1"
"525","1/4/2023","5","5","1","0"
"596","1/4/2023","10","8","3","0"
"597","1/4/2023","26","18","5","0"
"598","1/4/2023","7","6","1","0"
"1035","1/4/2023","10","6","1","0"
"1084","1/4/2023","14","10","8","0"
"1111","1/4/2023","8","0","1","0"
"1112","1/4/2023","7","0","1","0"
"1113","1/4/2023","6","0","1","0"
"1114","1/4/2023","17","12","5","0"
"1115","1/4/2023","13","0","0","0"
"1118","1/4/2023","13","6","2","0"
"1119","1/4/2023","1","0","0","0"
"1692","1/4/2023","9","6","2","0"
"1693","1/4/2023","6","0","1","0"
"1747","1/4/2023","24","25","19","0"
"1772","1/4/2023","5","0","2","0"
"1773","1/4/2023","6","0","2","0"
"1774","1/4/2023","10","0","1","0"
"1782","1/4/2023","16","12","9","1"
"1795","1/4/2023","19","14","13","0"
"1914","1/4/2023","14","6","0","0"
"1915","1/4/2023","3","0","1","0"
"1923","1/4/2023","12","0","2","0"
"1934","1/4/2023","0","0","1","0"
"1963","1/4/2023","3","0","2","0"
"1984","1/4/2023","17","6","3","0"
"2135","1/4/2023","6","0","2","0"
"2136","1/4/2023","2","0","0","0"
"2148","1/4/2023","8","0","3","0"
"2183","1/4/2023","6","6","1","0"
"2193","1/4/2023","16","15","9","4"
"2237","1/4/2023","6","0","0","0"
"2358","1/4/2023","8","0","1","0"
"2361","1/4/2023","17","7","5","0"
"2445","1/4/2023","20","6","3","0"
"2449","1/4/2023","3","0","2","0"
"2451","1/4/2023","11","0","0","0"
"2475","1/4/2023","8","0","1","0"
"2476","1/4/2023","11","0","2","0"
"2507","1/4/2023","24","18","8","0"
"2525","1/4/2023","15","0","1","0"
"2562","1/4/2023","9","0","7","1"
"2582","1/4/2023","10","0","0","0"
"2586","1/4/2023","24","12","12","0"
"2602","1/4/2023","7","0","1","0"
"2631","1/4/2023","9","6","2","0"
"2685","1/4/2023","8","4","7","0"
"2723","1/4/2023","7","0","0","0"
"2730","1/4/2023","15","6","0","0"
"2731","1/4/2023","12","6","0","0"
"2732","1/4/2023","9","8","1","0"
"2734","1/4/2023","6","0","0","0"
"2735","1/4/2023","6","0","2","0"
"2761","1/4/2023","22","20","12","0"
"2788","1/4/2023","36","16","10","0"
"2802","1/4/2023","8","0","0","0"
"2812","1/4/2023","4","0","0","0"
"2813","1/4/2023","4","0","0","0"
"2814","1/4/2023","1","0","0","0"
"2913","1/4/2023","0","0","1","0"
"2914","1/4/2023","5","0","0","0"
"3015","1/4/2023","14","8","2","0"
"3033","1/4/2023","0","0","0","0"
"3035","1/4/2023","9","6","1","0"
"4446","1/4/2023","26","12","7","0"
"12136","1/4/2023","48","27","29","5"
"12516","1/4/2023","7","4","2","0"
"12518","1/4/2023","7","4","3","0"
"12523","1/4/2023","11","4","2","0"
"16062","1/4/2023","6","0","0","0"
"16276","1/4/2023","8","0","2","0"
"19322","1/4/2023","3","0","0","0"
"19520","1/4/2023","11","8","1","0"
"20901","1/4/2023","6","0","0","0"
"20920","1/4/2023","14","0","3","0"
"21099","1/4/2023","8","0","0","0"
"21102","1/4/2023","19","0","0","0"
"21103","1/4/2023","11","0","1","0"
"21132","1/4/2023","20","15","4","7"
"21171","1/4/2023","7","4","2","0"
"21174","1/4/2023","23","12","7","4"
"21175","1/4/2023","10","8","7","5"
"21176","1/4/2023","13","8","5","0"
"75","1/5/2023","35","24","25","11"
"76","1/5/2023","45","36","43","4"
"99","1/5/2023","16","0","0","0"
"117","1/5/2023","7","0","1","0"
"118","1/5/2023","2","0","1","0"
"119","1/5/2023","9","4","0","0"
"120","1/5/2023","4","0","0","0"
"149","1/5/2023","7","0","1","0"
"184","1/5/2023","46","15","28","0"
"195","1/5/2023","19","12","16","7"
"218","1/5/2023","9","24","25","7"
"296","1/5/2023","15","8","3","0"
"300","1/5/2023","9","0","3","0"
"304","1/5/2023","7","4","3","0"
"317","1/5/2023","10","0","2","0"
"343","1/5/2023","4","4","2","0"
"353","1/5/2023","10","0","0","0"
"373","1/5/2023","7","0","8","0"
"374","1/5/2023","8","0","1","0"
"388","1/5/2023","41","21","29","2"
"419","1/5/2023","10","6","4","0"
"420","1/5/2023","7","0","1","0"
"462","1/5/2023","21","8","8","0"
"519","1/5/2023","17","0","10","0"
"525","1/5/2023","4","0","0","0"
"596","1/5/2023","11","4","12","0"
"597","1/5/2023","39","18","23","0"
"598","1/5/2023","6","0","0","0"
"1035","1/5/2023","15","6","4","0"
"1084","1/5/2023","21","15","24","0"
"1111","1/5/2023","13","6","1","0"
"1112","1/5/2023","6","0","1","0"
"1113","1/5/2023","11","6","1","0"
"1114","1/5/2023","24","12","3","0"
"1115","1/5/2023","13","0","1","0"
"1118","1/5/2023","11","0","0","0"
"1119","1/5/2023","1","0","0","0"
"1692","1/5/2023","7","0","3","0"
"1693","1/5/2023","5","0","1","0"
"1747","1/5/2023","30","25","39","0"
"1772","1/5/2023","3","0","0","0"
"1773","1/5/2023","4","0","1","0"
"1774","1/5/2023","9","0","0","0"
"1782","1/5/2023","30","24","25","0"
"1795","1/5/2023","20","14","14","0"
"1914","1/5/2023","14","0","2","0"
"1915","1/5/2023","2","0","0","0"
"1923","1/5/2023","10","0","1","0"
"1934","1/5/2023","4","5","0","0"
"1963","1/5/2023","7","6","3","0"
"1984","1/5/2023","14","0","5","0"
"2135","1/5/2023","10","6","1","0"
"2136","1/5/2023","2","0","0","0"
"2148","1/5/2023","5","0","0","0"
"2183","1/5/2023","11","6","0","0"
"2193","1/5/2023","19","15","14","6"
"2237","1/5/2023","12","6","2","0"
"2358","1/5/2023","15","8","10","0"
"2361","1/5/2023","19","7","4","0"
"2445","1/5/2023","23","6","2","0"
"2449","1/5/2023","1","0","0","0"
"2451","1/5/2023","26","15","9","0"
"2475","1/5/2023","7","0","0","0"
"2476","1/5/2023","9","0","1","0"
"2507","1/5/2023","40","24","29","0"
"2525","1/5/2023","14","0","2","0"
"2562","1/5/2023","1","0","1","0"
"2582","1/5/2023","14","4","0","0"
"2586","1/5/2023","24","12","15","0"
"2602","1/5/2023","6","0","0","0"
"2631","1/5/2023","7","0","4","0"
"2685","1/5/2023","5","4","4","0"
"2723","1/5/2023","15","8","2","0"
"2730","1/5/2023","15","0","1","0"
"2731","1/5/2023","12","0","1","0"
"2732","1/5/2023","8","0","1","0"
"2734","1/5/2023","6","0","0","0"
"2735","1/5/2023","8","4","5","0"
"2761","1/5/2023","25","15","22","0"
"2788","1/5/2023","42","16","13","4"
"2802","1/5/2023","8","0","0","0"
"2812","1/5/2023","10","6","2","0"
"2813","1/5/2023","10","6","0","0"
"2814","1/5/2023","7","6","0","0"
"2913","1/5/2023","5","6","2","0"
"2914","1/5/2023","5","0","0","0"
"3015","1/5/2023","12","0","2","0"
"3033","1/5/2023","6","6","0","0"
"3035","1/5/2023","8","0","1","0"
"4446","1/5/2023","31","12","21","2"
"12136","1/5/2023","41","27","40","3"
"12516","1/5/2023","5","0","1","0"
"12518","1/5/2023","4","0","2","0"
"12523","1/5/2023","9","0","3","0"
"16062","1/5/2023","12","6","1","0"
"16276","1/5/2023","6","0","3","0"
"19322","1/5/2023","9","6","0","0"
"19520","1/5/2023","10","0","2","0"
"20901","1/5/2023","6","0","2","0"
"20920","1/5/2023","11","0","1","0"
"21102","1/5/2023","19","0","2","0"
"21103","1/5/2023","10","0","0","0"
"21132","1/5/2023","21","12","11","10"
"21171","1/5/2023","5","0","3","1"
"21174","1/5/2023","24","12","12","0"
"21175","1/5/2023","10","12","15","6"
"21176","1/5/2023","16","8","2","0"
"75","1/6/2023","31","32","35","0"
"76","1/6/2023","30","32","39","0"
"99","1/6/2023","16","0","0","0"
"117","1/6/2023","6","0","2","0"
"118","1/6/2023","5","4","2","1"
"119","1/6/2023","9","0","0","1"
"120","1/6/2023","4","0","0","0"
"149","1/6/2023","6","0","0","0"
"184","1/6/2023","30","12","17","1"
"195","1/6/2023","17","21","21","0"
"218","1/6/2023","7","30","36","0"
"296","1/6/2023","16","4","1","0"
"300","1/6/2023","6","0","0","2"
"304","1/6/2023","8","4","1","0"
"317","1/6/2023","8","0","1","0"
"343","1/6/2023","2","0","0","0"
"353","1/6/2023","10","0","1","0"
"373","1/6/2023","5","6","2","0"
"374","1/6/2023","7","0","0","0"
"388","1/6/2023","36","24","18","1"
"419","1/6/2023","12","6","5","0"
"420","1/6/2023","6","0","0","0"
"462","1/6/2023","21","8","6","0"
"519","1/6/2023","13","6","5","8"
"525","1/6/2023","4","0","3","0"
"596","1/6/2023","11","12","9","0"
"597","1/6/2023","52","36","5","1"
"598","1/6/2023","6","0","0","0"
"1035","1/6/2023","11","0","8","0"
"1084","1/6/2023","22","25","11","0"
"1111","1/6/2023","12","0","3","0"
"1112","1/6/2023","5","0","1","0"
"1113","1/6/2023","10","0","2","0"
"1114","1/6/2023","21","0","7","0"
"1115","1/6/2023","12","0","2","0"
"1118","1/6/2023","11","0","0","0"
"1119","1/6/2023","1","0","0","0"
"1692","1/6/2023","4","0","0","0"
"1693","1/6/2023","4","0","0","0"
"1747","1/6/2023","16","25","19","0"
"1772","1/6/2023","11","8","1","0"
"1773","1/6/2023","9","6","0","0"
"1774","1/6/2023","9","0","0","0"
"1782","1/6/2023","29","24","24","0"
"1795","1/6/2023","20","14","17","0"
"1914","1/6/2023","12","0","2","0"
"1915","1/6/2023","8","6","2","0"
"1923","1/6/2023","9","0","2","0"
"1934","1/6/2023","9","5","0","0"
"1963","1/6/2023","4","0","1","0"
"1984","1/6/2023","15","6","3","1"
"2135","1/6/2023","9","0","1","0"
"2136","1/6/2023","2","0","1","0"
"2148","1/6/2023","9","4","1","0"
"2183","1/6/2023","17","6","3","0"
"2193","1/6/2023","13","15","20","1"
"2237","1/6/2023","16","6","1","0"
"2358","1/6/2023","5","0","5","0"
"2361","1/6/2023","15","0","7","0"
"2445","1/6/2023","21","0","7","0"
"2449","1/6/2023","7","6","3","0"
"2451","1/6/2023","27","10","8","0"
"2475","1/6/2023","7","0","0","0"
"2476","1/6/2023","8","0","1","0"
"2507","1/6/2023","29","18","10","0"
"2525","1/6/2023","12","0","2","0"
"2562","1/6/2023","0","0","0","0"
"2582","1/6/2023","14","0","3","0"
"2586","1/6/2023","21","12","14","0"
"2602","1/6/2023","6","0","0","0"
"2631","1/6/2023","9","6","5","0"
"2685","1/6/2023","9","8","7","0"
"2723","1/6/2023","13","0","0","0"
