ProductID,Date,StockOnHand,DeliveredQuantity,SalesQuantity,WasteQuantity,Recommended stock Quantity
296,2022/06/08,7,6,4,0,11
300,2022/06/08,12,8,3,0,15
304,2022/06/08,10,6,1,1,11
317,2022/06/08,48,8,12,0,60
343,2022/06/08,4,0,1,0,5
353,2022/06/08,8,0,0,0,8
373,2022/06/08,19,8,8,0,27
374,2022/06/08,9,4,3,0,12
388,2022/06/08,9,24,17,1,26
419,2022/06/08,40,16,13,0,53
420,2022/06/08,16,0,5,0,21
462,2022/06/08,4,8,4,0,8
519,2022/06/08,25,6,7,0,32
525,2022/06/08,10,0,0,0,10
596,2022/06/08,12,4,2,0,14
597,2022/06/08,16,6,9,0,25
598,2022/06/08,5,0,2,0,7
1035,2022/06/08,16,6,3,0,19
1084,2022/06/08,13,5,4,0,17
1111,2022/06/08,10,0,4,0,14
1113,2022/06/08,8,0,0,0,8
1114,2022/06/08,11,0,3,0,14
1115,2022/06/08,10,0,2,0,12
1117,2022/06/08,8,0,1,0,9
1118,2022/06/08,10,0,0,0,10
1119,2022/06/08,10,6,0,0,10
1692,2022/06/08,19,8,9,0,28
1693,2022/06/08,23,0,0,0,23
1747,2022/06/08,30,20,21,0,51
1772,2022/06/08,5,0,3,0,8
1773,2022/06/08,9,0,0,0,9
1774,2022/06/08,5,0,0,0,5
1782,2022/06/08,16,18,14,0,30
1795,2022/06/08,9,7,8,0,17
1914,2022/06/08,11,0,1,0,12
1915,2022/06/08,9,0,2,0,11
1923,2022/06/08,6,0,0,0,6
1934,2022/06/08,2,0,2,0,4
1963,2022/06/08,32,0,10,0,42
1984,2022/06/08,12,6,2,0,14
2135,2022/06/08,9,0,0,0,9
2136,2022/06/08,4,0,2,0,6
2148,2022/06/08,13,0,4,0,17
2183,2022/06/08,11,6,3,0,14
2193,2022/06/08,16,15,14,0,30
2237,2022/06/08,6,0,2,0,8
2358,2022/06/08,2,0,4,0,6
2361,2022/06/08,20,7,7,0,27
2445,2022/06/08,20,6,5,0,25
2449,2022/06/08,22,8,6,0,28
2451,2022/06/08,0,0,5,0,5
2475,2022/06/08,9,0,0,0,9
2476,2022/06/08,3,0,0,0,3
2507,2022/06/08,17,6,12,0,29
2525,2022/06/08,10,6,1,0,11
2562,2022/06/08,17,8,8,0,25
2582,2022/06/08,10,0,1,0,11
2586,2022/06/08,18,12,9,0,27
2631,2022/06/08,13,0,3,0,16
2685,2022/06/08,13,8,4,0,17
2723,2022/06/08,8,0,0,0,8
2730,2022/06/08,8,6,0,0,8
2731,2022/06/08,7,0,1,0,8
2732,2022/06/08,10,0,0,0,10
2734,2022/06/08,12,4,1,0,13
2735,2022/06/08,8,0,1,0,9
2761,2022/06/08,26,15,12,0,38
2788,2022/06/08,22,12,11,7,33
2812,2022/06/08,8,0,1,0,9
2813,2022/06/08,10,0,0,0,10
2814,2022/06/08,8,0,1,0,9
2913,2022/06/08,8,0,0,0,8
2914,2022/06/08,7,0,0,0,7
3015,2022/06/08,9,0,2,0,11
3033,2022/06/08,6,0,0,0,6
3035,2022/06/08,7,0,0,0,7
4446,2022/06/08,13,12,11,0,24
12136,2022/06/08,29,21,19,0,48
12516,2022/06/08,5,0,2,0,7
12518,2022/06/08,18,0,0,0,18
12523,2022/06/08,13,4,4,0,17
16062,2022/06/08,6,0,0,0,6
16063,2022/06/08,9,0,3,0,12
19322,2022/06/08,6,0,1,0,7
19329,2022/06/08,12,0,1,0,13
19516,2022/06/08,30,0,10,0,40
19520,2022/06/08,12,0,1,0,13
75,2022/06/09,46,40,29,2,75
76,2022/06/09,61,44,34,1,95
99,2022/06/09,5,0,0,0,5
117,2022/06/09,4,0,1,0,5
118,2022/06/09,6,0,2,0,8
119,2022/06/09,1,0,0,0,1
120,2022/06/09,0,0,0,0,0
149,2022/06/09,5,0,1,0,6
184,2022/06/09,28,12,8,2,36
195,2022/06/09,40,27,26,1,66
218,2022/06/09,13,12,14,0,27
296,2022/06/09,9,6,2,0,11
300,2022/06/09,9,0,3,0,12
304,2022/06/09,14,6,5,0,19
317,2022/06/09,44,8,7,0,51
343,2022/06/09,3,0,2,0,5
353,2022/06/09,8,0,0,0,8
373,2022/06/09,19,8,4,0,23
374,2022/06/09,10,4,3,0,13
388,2022/06/09,15,24,19,4,34
419,2022/06/09,35,8,10,0,45
420,2022/06/09,19,8,5,0,24
462,2022/06/09,8,8,8,0,16
519,2022/06/09,24,6,8,0,32
525,2022/06/09,10,0,5,0,15
596,2022/06/09,10,0,3,0,13
597,2022/06/09,19,12,15,0,34
598,2022/06/09,9,6,1,0,10
1035,2022/06/09,13,0,2,5,15
1084,2022/06/09,19,10,5,0,24
1111,2022/06/09,6,0,2,0,8
1113,2022/06/09,8,0,1,0,9
1114,2022/06/09,8,0,2,0,10
1115,2022/06/09,8,0,0,0,8
1117,2022/06/09,7,0,1,0,8
1118,2022/06/09,10,0,1,0,11
1119,2022/06/09,10,0,2,0,12
1692,2022/06/09,10,0,6,0,16
1693,2022/06/09,23,0,1,0,24
1747,2022/06/09,24,15,20,0,44
1772,2022/06/09,2,0,0,0,2
1773,2022/06/09,9,0,1,0,10
1774,2022/06/09,5,0,0,0,5
1782,2022/06/09,26,24,24,2,50
1795,2022/06/09,22,21,11,0,33
1914,2022/06/09,10,0,0,0,10
1915,2022/06/09,7,0,0,0,7
1923,2022/06/09,6,0,1,0,7
1934,2022/06/09,0,0,0,0,0
1963,2022/06/09,38,16,9,0,47
1984,2022/06/09,10,0,4,2,14
2135,2022/06/09,9,0,0,0,9
2136,2022/06/09,2,0,1,0,3
2148,2022/06/09,14,4,3,0,17
2183,2022/06/09,8,0,2,12,10
2193,2022/06/09,11,9,12,0,23
2237,2022/06/09,10,6,1,0,11
2358,2022/06/09,6,8,1,0,7
2361,2022/06/09,13,0,4,0,17
2445,2022/06/09,15,0,3,5,18
2449,2022/06/09,16,0,6,0,22
2451,2022/06/09,5,10,6,0,11
2475,2022/06/09,9,0,0,0,9
2476,2022/06/09,3,0,0,0,3
2507,2022/06/09,17,12,14,0,31
2525,2022/06/09,9,0,0,0,9
2562,2022/06/09,17,8,5,0,22
2582,2022/06/09,9,0,0,0,9
2586,2022/06/09,29,20,13,0,42
2631,2022/06/09,10,0,3,6,13
2685,2022/06/09,13,4,5,0,18
2723,2022/06/09,8,0,0,0,8
2730,2022/06/09,8,0,2,0,10
2731,2022/06/09,6,0,0,0,6
2732,2022/06/09,10,0,0,0,10
2734,2022/06/09,11,0,4,0,15
2735,2022/06/09,7,0,3,0,10
2761,2022/06/09,29,15,13,0,42
2788,2022/06/09,20,16,17,4,37
2812,2022/06/09,7,0,2,0,9
2813,2022/06/09,10,0,1,0,11
2814,2022/06/09,13,6,0,0,13
2913,2022/06/09,8,0,1,1,9
2914,2022/06/09,7,0,0,0,7
3033,2022/06/09,6,0,0,0,6
3035,2022/06/09,7,0,1,0,8
4446,2022/06/09,11,9,8,0,19
12136,2022/06/09,31,21,21,3,52
12516,2022/06/09,3,0,1,0,4
12518,2022/06/09,18,0,2,0,20
12523,2022/06/09,10,0,0,0,10
16062,2022/06/09,6,0,0,0,6
16063,2022/06/09,6,0,0,0,6
19329,2022/06/09,11,0,0,0,11
19516,2022/06/09,28,8,6,0,34
19520,2022/06/09,11,0,1,0,12
75,2022/06/10,31,16,27,0,58
76,2022/06/10,54,28,37,0,91
99,2022/06/10,5,0,1,0,6
117,2022/06/10,7,4,1,0,8
118,2022/06/10,8,4,1,0,9
119,2022/06/10,5,4,0,0,5
120,2022/06/10,4,4,0,0,4
149,2022/06/10,10,6,1,0,11
184,2022/06/10,30,12,16,2,46
195,2022/06/10,37,24,28,1,65
218,2022/06/10,23,24,24,1,47
296,2022/06/10,7,0,4,0,11
300,2022/06/10,14,8,7,0,21
304,2022/06/10,9,0,2,0,11
317,2022/06/10,45,8,5,0,50
343,2022/06/10,5,4,3,0,8
353,2022/06/10,8,0,3,0,11
373,2022/06/10,15,0,5,0,20
374,2022/06/10,11,4,6,0,17
388,2022/06/10,16,24,37,0,53
419,2022/06/10,25,0,6,0,31
420,2022/06/10,22,8,4,0,26
462,2022/06/10,8,8,4,0,12
519,2022/06/10,22,6,6,0,28
525,2022/06/10,10,5,3,0,13
596,2022/06/10,15,8,4,0,19
597,2022/06/10,22,18,6,0,28
598,2022/06/10,8,0,2,0,10
1035,2022/06/10,12,6,14,0,26
1084,2022/06/10,34,20,3,0,37
1111,2022/06/10,4,0,1,0,5
1112,2022/06/10,7,0,3,0,10
1113,2022/06/10,7,0,0,0,7
1114,2022/06/10,6,0,1,0,7
1115,2022/06/10,8,0,4,0,12
1117,2022/06/10,6,0,2,0,8
1118,2022/06/10,15,6,2,0,17
1119,2022/06/10,8,0,0,0,8
1692,2022/06/10,12,8,5,0,17
1693,2022/06/10,22,0,0,0,22
1747,2022/06/10,24,20,20,0,44
1772,2022/06/10,2,0,0,0,2
1773,2022/06/10,8,0,1,0,9
1774,2022/06/10,13,8,0,0,13
1782,2022/06/10,24,24,27,1,51
1795,2022/06/10,25,14,14,0,39
1914,2022/06/10,10,0,0,0,10
1915,2022/06/10,7,0,0,0,7
1923,2022/06/10,11,6,0,0,11
1934,2022/06/10,6,6,3,0,9
1963,2022/06/10,45,16,7,0,52
1984,2022/06/10,4,0,4,0,8
2135,2022/06/10,9,0,5,0,14
2136,2022/06/10,7,6,0,0,7
2148,2022/06/10,10,0,2,0,12
2183,2022/06/10,0,6,5,0,5
2193,2022/06/10,17,18,16,0,33
2237,2022/06/10,9,0,3,0,12
2358,2022/06/10,5,0,1,0,6
2361,2022/06/10,9,0,3,0,12
2445,2022/06/10,13,6,10,0,23
2449,2022/06/10,18,8,4,0,22
2451,2022/06/10,4,5,5,0,9
2475,2022/06/10,9,0,1,0,10
2476,2022/06/10,9,6,0,0,9
2507,2022/06/10,9,6,9,0,18
2525,2022/06/10,9,0,1,0,10
2562,2022/06/10,28,16,0,2,28
2582,2022/06/10,9,0,1,0,10
2586,2022/06/10,32,16,11,4,43
2631,2022/06/10,1,0,2,0,3
2685,2022/06/10,16,8,11,5,27
2723,2022/06/10,8,0,1,0,9
2730,2022/06/10,12,6,1,0,13
2731,2022/06/10,12,6,2,0,14
2732,2022/06/10,10,0,0,0,10
2734,2022/06/10,7,0,2,0,9
2735,2022/06/10,12,8,1,0,13
2761,2022/06/10,36,20,16,0,52
2788,2022/06/10,19,20,22,0,41
2812,2022/06/10,5,0,1,0,6
2813,2022/06/10,9,0,1,0,10
2814,2022/06/10,13,0,1,0,14
2913,2022/06/10,6,0,1,3,7
2914,2022/06/10,7,0,0,0,7
3033,2022/06/10,6,0,1,0,7
3035,2022/06/10,6,0,1,0,7
4446,2022/06/10,12,9,7,0,19
12136,2022/06/10,34,27,25,1,59
12516,2022/06/10,6,4,1,0,7
12518,2022/06/10,16,0,2,0,18
12523,2022/06/10,9,0,2,0,11
16062,2022/06/10,6,0,0,0,6
16063,2022/06/10,6,0,2,0,8
19329,2022/06/10,11,0,1,0,12
19516,2022/06/10,22,0,4,0,26
19520,2022/06/10,10,0,0,0,10
75,2022/06/11,30,24,23,0,53
76,2022/06/11,47,28,29,0,76
99,2022/06/11,4,0,0,0,4
117,2022/06/11,6,0,0,0,6
118,2022/06/11,7,0,3,0,10
119,2022/06/11,5,0,1,0,6
120,2022/06/11,8,4,2,0,10
149,2022/06/11,9,0,0,0,9
184,2022/06/11,18,6,16,2,34
195,2022/06/11,34,24,24,0,58
218,2022/06/11,26,24,18,2,44
296,2022/06/11,9,6,2,0,11
300,2022/06/11,7,0,5,0,12
304,2022/06/11,13,6,4,0,17
317,2022/06/11,40,0,7,0,47
343,2022/06/11,2,0,2,0,4
353,2022/06/11,5,0,0,0,5
373,2022/06/11,18,8,6,0,24
374,2022/06/11,5,0,2,0,7
388,2022/06/11,-3,18,17,0,14
419,2022/06/11,19,0,10,0,29
420,2022/06/11,26,8,3,0,29
462,2022/06/11,12,8,6,0,18
519,2022/06/11,22,6,5,0,27
525,2022/06/11,7,0,5,0,12
596,2022/06/11,11,0,3,0,14
597,2022/06/11,16,0,16,0,32
598,2022/06/11,12,6,4,0,16
1035,2022/06/11,4,6,3,0,7
1084,2022/06/11,31,0,8,1,39
1111,2022/06/11,3,0,2,0,5
1112,2022/06/11,4,0,0,0,4
1113,2022/06/11,7,0,1,0,8
1114,2022/06/11,5,0,0,0,5
1115,2022/06/11,4,0,5,0,9
1117,2022/06/11,4,0,1,0,5
1118,2022/06/11,13,0,2,0,15
1119,2022/06/11,8,0,2,0,10
1692,2022/06/11,7,0,3,0,10
1693,2022/06/11,22,0,0,0,22
1747,2022/06/11,29,25,16,0,45
1772,2022/06/11,2,0,0,0,2
1773,2022/06/11,7,0,1,0,8
1774,2022/06/11,13,0,1,0,14
1782,2022/06/11,11,15,17,2,28
1795,2022/06/11,39,28,15,0,54
1914,2022/06/11,10,0,3,0,13
1915,2022/06/11,7,0,2,0,9
1923,2022/06/11,11,0,3,0,14
1934,2022/06/11,9,6,7,0,16
1963,2022/06/11,54,16,3,0,57
1984,2022/06/11,6,6,2,0,8
2135,2022/06/11,4,0,3,0,7
2136,2022/06/11,7,0,0,0,7
2148,2022/06/11,8,0,1,0,9
2183,2022/06/11,1,6,5,0,6
2193,2022/06/11,10,9,8,0,18
2237,2022/06/11,6,0,1,0,7
2358,2022/06/11,12,8,3,0,15
2361,2022/06/11,13,7,7,0,20
2445,2022/06/11,9,6,4,0,13
2449,2022/06/11,22,8,6,0,28
2451,2022/06/11,4,5,4,0,8
2476,2022/06/11,9,0,0,0,9
2507,2022/06/11,12,12,9,0,21
2525,2022/06/11,8,0,4,0,12
2562,2022/06/11,34,8,6,0,40
2582,2022/06/11,8,0,1,0,9
2586,2022/06/11,29,12,11,0,40
2631,2022/06/11,5,6,1,0,6
2685,2022/06/11,4,4,5,0,9
2723,2022/06/11,7,0,0,0,7
2730,2022/06/11,11,0,4,0,15
2731,2022/06/11,10,0,2,0,12
2732,2022/06/11,10,0,0,0,10
2734,2022/06/11,5,0,1,0,6
2735,2022/06/11,11,0,2,0,13
2761,2022/06/11,35,15,12,0,47
2788,2022/06/11,16,16,15,2,31
2812,2022/06/11,4,0,3,0,7
2813,2022/06/11,8,0,2,0,10
2814,2022/06/11,12,0,4,0,16
2913,2022/06/11,8,6,0,0,8
2914,2022/06/11,7,0,0,0,7
3033,2022/06/11,5,0,0,0,5
3035,2022/06/11,5,0,0,0,5
4446,2022/06/11,17,12,9,0,26
12136,2022/06/11,32,21,15,8,47
12516,2022/06/11,5,0,0,0,5
12518,2022/06/11,14,0,1,0,15
12523,2022/06/11,7,0,4,0,11
16062,2022/06/11,6,0,0,0,6
16063,2022/06/11,4,0,2,0,6
19329,2022/06/11,10,0,3,0,13
19516,2022/06/11,18,0,7,0,25
19520,2022/06/11,10,0,0,0,10
75,2022/06/12,33,28,24,0,57
76,2022/06/12,40,24,24,0,64
99,2022/06/12,4,0,0,0,4
117,2022/06/12,10,4,2,0,12
118,2022/06/12,8,4,2,0,10
119,2022/06/12,8,4,2,0,10
120,2022/06/12,6,0,0,0,6
149,2022/06/12,9,0,0,0,9
184,2022/06/12,3,3,1,1,4
195,2022/06/12,29,21,21,0,50
218,2022/06/12,20,18,15,3,35
296,2022/06/12,13,6,8,0,21
300,2022/06/12,2,0,3,0,5
304,2022/06/12,9,0,3,0,12
317,2022/06/12,49,16,14,5,63
343,2022/06/12,4,4,1,0,5
353,2022/06/12,5,0,0,0,5
373,2022/06/12,20,8,6,0,26
374,2022/06/12,15,12,3,0,18
388,2022/06/12,-8,12,14,0,6
419,2022/06/12,17,8,11,0,28
420,2022/06/12,23,0,18,1,41
462,2022/06/12,14,8,9,0,23
519,2022/06/12,23,6,3,0,26
525,2022/06/12,2,0,1,0,3
596,2022/06/12,12,4,1,0,13
597,2022/06/12,12,12,6,0,18
598,2022/06/12,8,0,1,0,9
1035,2022/06/12,1,0,1,0,2
1084,2022/06/12,32,10,8,0,40
1111,2022/06/12,1,0,0,0,1
1112,2022/06/12,4,0,0,0,4
1113,2022/06/12,6,0,1,0,7
1114,2022/06/12,5,0,0,0,5
1115,2022/06/12,-1,0,3,0,2
1117,2022/06/12,3,0,1,0,4
1118,2022/06/12,11,0,1,0,12
1119,2022/06/12,6,0,2,0,8
1692,2022/06/12,12,8,5,0,17
1693,2022/06/12,22,0,0,0,22
1747,2022/06/12,23,10,13,0,36
1772,2022/06/12,2,0,0,0,2
1773,2022/06/12,6,0,0,0,6
1774,2022/06/12,12,0,2,0,14
1782,2022/06/12,1,9,12,3,13
1795,2022/06/12,24,0,12,0,36
1914,2022/06/12,7,0,2,0,9
1915,2022/06/12,5,0,0,0,5
1923,2022/06/12,8,0,2,0,10
1934,2022/06/12,2,0,1,0,3
1963,2022/06/12,59,8,24,0,83
1984,2022/06/12,4,0,0,0,4
2135,2022/06/12,1,0,0,0,1
2136,2022/06/12,7,0,0,0,7
2148,2022/06/12,15,8,5,0,20
2183,2022/06/12,2,6,3,0,5
2193,2022/06/12,17,15,11,0,28
2237,2022/06/12,5,0,2,0,7
2358,2022/06/12,17,8,7,0,24
2361,2022/06/12,13,7,5,0,18
2445,2022/06/12,11,6,2,0,13
2449,2022/06/12,24,8,8,1,32
2451,2022/06/12,15,15,3,0,18
2476,2022/06/12,9,0,0,0,9
2507,2022/06/12,9,6,10,0,19
2525,2022/06/12,4,0,2,0,6
2562,2022/06/12,36,8,3,1,39
2582,2022/06/12,11,4,1,0,12
2586,2022/06/12,18,0,11,6,29
2631,2022/06/12,10,6,6,0,16
2685,2022/06/12,-1,0,0,0,-1
2723,2022/06/12,7,0,0,0,7
2730,2022/06/12,7,0,3,0,10
2731,2022/06/12,8,0,2,0,10
2732,2022/06/12,10,0,1,0,11
2734,2022/06/12,8,4,3,0,11
2735,2022/06/12,9,0,1,0,10
2761,2022/06/12,23,0,9,5,32
2788,2022/06/12,8,12,7,0,15
2812,2022/06/12,7,6,0,0,7
2813,2022/06/12,6,0,0,0,6
2814,2022/06/12,8,0,1,0,9
2913,2022/06/12,8,0,2,0,10
2914,2022/06/12,7,0,1,0,8
3015,2022/06/12,7,0,0,0,7
3033,2022/06/12,5,0,0,0,5
3035,2022/06/12,5,0,0,0,5
4446,2022/06/12,20,12,6,5,26
12136,2022/06/12,21,15,9,3,30
12516,2022/06/12,13,8,3,0,16
12518,2022/06/12,13,0,8,0,21
12523,2022/06/12,7,4,4,0,11
16062,2022/06/12,6,0,1,0,7
16063,2022/06/12,2,0,1,0,3
19322,2022/06/12,5,0,0,0,5
19516,2022/06/12,11,0,9,0,20
19520,2022/06/12,10,0,2,0,12
75,2022/06/13,41,32,36,2,77
76,2022/06/13,53,36,31,0,84
99,2022/06/13,4,0,0,0,4
117,2022/06/13,8,0,0,0,8
118,2022/06/13,6,0,2,3,8
119,2022/06/13,6,0,2,0,8
120,2022/06/13,10,4,1,0,11
149,2022/06/13,9,0,0,0,9
184,2022/06/13,7,6,3,0,10
195,2022/06/13,35,27,20,0,55
218,2022/06/13,27,24,12,3,39
296,2022/06/13,11,6,6,0,17
300,2022/06/13,7,8,2,0,9
304,2022/06/13,6,0,2,0,8
317,2022/06/13,38,8,37,0,75
343,2022/06/13,3,0,3,0,6
353,2022/06/13,11,6,0,0,11
373,2022/06/13,22,8,22,0,44
374,2022/06/13,12,0,6,0,18
388,2022/06/13,-4,18,14,0,10
419,2022/06/13,22,16,22,0,44
420,2022/06/13,4,0,0,0,4
462,2022/06/13,13,8,10,0,23
519,2022/06/13,26,6,1,0,27
525,2022/06/13,6,5,2,0,8
596,2022/06/13,15,4,4,0,19
597,2022/06/13,18,12,9,0,27
598,2022/06/13,7,0,1,0,8
1035,2022/06/13,6,6,2,0,8
1084,2022/06/13,24,0,1,1,25
1111,2022/06/13,7,6,1,0,8
1112,2022/06/13,10,6,0,0,10
1113,2022/06/13,5,0,0,0,5
1114,2022/06/13,11,6,0,0,11
1115,2022/06/13,2,6,0,0,2
1117,2022/06/13,10,8,1,0,11
1118,2022/06/13,10,0,0,0,10
1692,2022/06/13,15,8,12,0,27
1693,2022/06/13,22,0,0,0,22
1747,2022/06/13,25,15,10,0,35
1772,2022/06/13,10,8,0,0,10
1773,2022/06/13,6,0,0,0,6
1774,2022/06/13,10,0,2,0,12
1782,2022/06/13,10,24,13,0,23
1795,2022/06/13,26,14,7,0,33
1914,2022/06/13,5,0,0,0,5
1915,2022/06/13,5,0,0,0,5
1923,2022/06/13,6,0,0,0,6
1934,2022/06/13,7,6,1,0,8
1963,2022/06/13,43,8,35,0,78
1984,2022/06/13,10,6,0,0,10
2135,2022/06/13,7,6,0,0,7
2136,2022/06/13,7,0,0,0,7
2148,2022/06/13,10,0,0,0,10
2183,2022/06/13,5,6,0,0,5
2193,2022/06/13,24,18,7,3,31
2237,2022/06/13,9,6,2,0,11
2358,2022/06/13,10,0,11,0,21
2361,2022/06/13,8,0,2,0,10
2445,2022/06/13,15,6,8,0,23
2449,2022/06/13,23,8,20,0,43
2451,2022/06/13,12,0,10,0,22
2476,2022/06/13,9,0,0,0,9
2507,2022/06/13,11,12,4,0,15
2525,2022/06/13,2,0,0,0,2
2562,2022/06/13,40,8,24,0,64
2582,2022/06/13,10,0,2,0,12
2586,2022/06/13,13,12,8,0,21
2631,2022/06/13,4,0,4,0,8
2685,2022/06/13,3,4,5,0,8
2723,2022/06/13,7,0,0,0,7
2730,2022/06/13,4,0,0,0,4
2731,2022/06/13,6,0,0,0,6
2732,2022/06/13,9,0,0,0,9
2734,2022/06/13,5,0,1,0,6
2735,2022/06/13,16,8,2,0,18
2761,2022/06/13,19,10,12,0,31
2788,2022/06/13,17,16,9,0,26
2812,2022/06/13,7,0,1,0,8
2813,2022/06/13,6,0,0,0,6
2814,2022/06/13,7,0,0,0,7
2913,2022/06/13,6,0,1,0,7
2914,2022/06/13,6,0,0,0,6
3015,2022/06/13,7,0,0,0,7
3033,2022/06/13,5,0,0,0,5
3035,2022/06/13,11,6,2,0,13
4446,2022/06/13,21,12,10,1,31
12136,2022/06/13,30,21,15,3,45
12516,2022/06/13,10,0,5,0,15
12518,2022/06/13,5,0,6,1,11
12523,2022/06/13,3,0,2,0,5
16062,2022/06/13,5,0,1,0,6
16063,2022/06/13,7,6,0,0,7
19322,2022/06/13,5,0,0,0,5
19516,2022/06/13,19,16,15,0,34
19520,2022/06/13,8,0,0,0,8
75,2022/06/14,35,32,29,0,64
76,2022/06/14,65,44,37,0,102
99,2022/06/14,4,0,1,0,5
117,2022/06/14,8,0,5,0,13
118,2022/06/14,1,0,4,0,5
119,2022/06/14,4,0,2,0,6
120,2022/06/14,9,0,0,0,9
149,2022/06/14,9,0,0,0,9
184,2022/06/14,13,9,9,0,22
195,2022/06/14,45,30,32,3,77
218,2022/06/14,35,24,17,7,52
296,2022/06/14,5,0,4,0,9
300,2022/06/14,13,8,4,0,17
304,2022/06/14,10,6,5,0,15
317,2022/06/14,10,16,17,0,27
343,2022/06/14,4,4,2,0,6
353,2022/06/14,11,0,2,0,13
373,2022/06/14,8,8,9,0,17
374,2022/06/14,6,0,5,0,11
388,2022/06/14,0,18,19,0,19
419,2022/06/14,8,8,8,0,16
420,2022/06/14,12,8,8,0,20
462,2022/06/14,3,0,7,0,10
519,2022/06/14,25,0,6,0,31
525,2022/06/14,4,0,1,0,5
596,2022/06/14,11,0,2,0,13
597,2022/06/14,15,6,10,0,25
598,2022/06/14,6,0,0,0,6
1035,2022/06/14,10,6,4,0,14
1084,2022/06/14,22,0,1,11,23
1111,2022/06/14,6,0,0,0,6
1112,2022/06/14,10,0,0,0,10
1113,2022/06/14,5,0,1,0,6
1114,2022/06/14,11,0,2,0,13
1115,2022/06/14,8,6,0,0,8
1117,2022/06/14,9,0,0,0,9
1118,2022/06/14,10,0,2,0,12
1119,2022/06/14,10,6,0,0,10
1692,2022/06/14,19,16,0,0,19
1693,2022/06/14,8,8,8,0,16
1747,2022/06/14,36,20,15,3,51
1772,2022/06/14,10,0,1,0,11
1773,2022/06/14,6,0,0,0,6
1774,2022/06/14,8,0,0,0,8
1782,2022/06/14,21,24,10,3,31
1795,2022/06/14,26,7,8,0,34
1914,2022/06/14,11,6,0,0,11
1915,2022/06/14,11,6,1,0,12
1923,2022/06/14,6,0,0,0,6
1934,2022/06/14,6,0,1,0,7
1963,2022/06/14,6,8,9,0,15
1984,2022/06/14,10,0,1,0,11
2135,2022/06/14,7,0,0,0,7
2136,2022/06/14,7,0,1,0,8
2148,2022/06/14,10,0,3,0,13
2183,2022/06/14,11,6,3,0,14
2193,2022/06/14,14,0,11,0,25
2237,2022/06/14,7,0,0,0,7
2358,2022/06/14,7,8,5,0,12
2361,2022/06/14,13,7,4,0,17
2445,2022/06/14,7,0,2,0,9
2449,2022/06/14,11,8,7,0,18
2451,2022/06/14,2,0,6,0,8
2476,2022/06/14,9,0,0,0,9
2507,2022/06/14,19,12,13,0,32
2525,2022/06/14,8,6,1,0,9
2562,2022/06/14,28,8,24,0,52
2582,2022/06/14,8,0,3,0,11
2586,2022/06/14,21,16,9,0,30
2631,2022/06/14,6,6,3,0,9
2685,2022/06/14,6,8,7,0,13
2723,2022/06/14,7,0,1,0,8
2730,2022/06/14,10,6,1,0,11
2731,2022/06/14,6,0,0,0,6
2732,2022/06/14,9,0,0,0,9
2734,2022/06/14,4,0,1,0,5
2735,2022/06/14,14,0,5,0,19
2761,2022/06/14,17,10,14,0,31
2788,2022/06/14,24,16,11,9,35
2812,2022/06/14,12,6,2,0,14
2813,2022/06/14,12,6,1,0,13
2814,2022/06/14,13,6,1,0,14
2913,2022/06/14,5,0,1,0,6
2914,2022/06/14,6,0,0,0,6
3015,2022/06/14,7,0,0,0,7
3033,2022/06/14,5,0,1,0,6
3035,2022/06/14,9,0,1,0,10
4446,2022/06/14,22,12,12,3,34
12136,2022/06/14,27,15,11,7,38
12516,2022/06/14,5,0,2,0,7
12518,2022/06/14,-2,0,1,0,-1
12523,2022/06/14,1,0,0,0,1
16062,2022/06/14,4,0,0,0,4
16063,2022/06/14,7,0,2,0,9
19322,2022/06/14,5,0,0,0,5
19516,2022/06/14,11,8,8,0,19
19520,2022/06/14,8,0,0,0,8
75,2022/06/15,46,40,34,0,80
76,2022/06/15,68,40,41,5,109
99,2022/06/15,3,0,0,0,3
117,2022/06/15,3,0,2,1,5
118,2022/06/15,1,4,3,0,4
119,2022/06/15,6,4,4,0,10
120,2022/06/15,9,0,1,5,10
149,2022/06/15,9,0,0,0,9
184,2022/06/15,16,12,13,0,29
195,2022/06/15,40,30,33,0,73
218,2022/06/15,35,24,26,4,61
296,2022/06/15,7,6,4,0,11
300,2022/06/15,9,0,1,0,10
304,2022/06/15,5,0,1,0,6
317,2022/06/15,9,16,15,0,24
343,2022/06/15,2,0,1,0,3
353,2022/06/15,9,0,0,0,9
373,2022/06/15,15,16,15,0,30
374,2022/06/15,5,4,2,0,7
388,2022/06/15,-1,18,16,0,15
419,2022/06/15,16,16,16,0,32
420,2022/06/15,4,0,0,0,4
462,2022/06/15,4,8,8,0,12
519,2022/06/15,19,0,7,0,26
525,2022/06/15,8,5,0,0,8
596,2022/06/15,9,0,1,0,10
597,2022/06/15,17,12,11,0,28
598,2022/06/15,12,6,1,0,13
1035,2022/06/15,12,6,8,0,20
1084,2022/06/15,10,0,7,0,17
1111,2022/06/15,12,6,1,0,13
1112,2022/06/15,10,0,0,0,10
1113,2022/06/15,10,6,1,0,11
1114,2022/06/15,9,0,3,0,12
1115,2022/06/15,8,0,1,0,9
1117,2022/06/15,9,0,0,0,9
1118,2022/06/15,8,0,1,0,9
1119,2022/06/15,10,0,0,0,10
1692,2022/06/15,27,8,8,0,35
1693,2022/06/15,0,0,0,0,0
1747,2022/06/15,27,10,16,0,43
